order_id,order_date,customer_id,customer_name,region,segment,product,category,sales,profit,quantity,discount
804,2025-03-14,1093,Ayesha Noor,North,Home Office,Tablet,Furniture,1517.4,312.81,8,0.0
805,2025-03-15,1061,Michael Lee,East,Consumer,Desk,Furniture,4651.77,1202.52,14,0.2
806,2025-03-16,1193,Sara Ahmed,South,Home Office,Laptop,Furniture,666.84,1096.97,3,0.45
807,2025-03-17,1202,John Smith,East,Consumer,Printer,Technology,3279.76,34.33,5,0.37
808,2025-03-18,1025,Michael Lee,East,Consumer,Headphones,Technology,310.96,-10.92,7,0.27
809,2025-03-19,1172,Fatima Zahra,South,Corporate,Laptop,Technology,2258.54,-45.36,1,0.26
810,2025-03-20,1299,Fatima Zahra,East,Consumer,Laptop,Office Supplies,2792.2,178.47,7,0.17
811,2025-03-21,1132,Michael Lee,North,Consumer,Chair,Office Supplies,1524.88,496.4,13,0.26
812,2025-03-22,1117,Fatima Zahra,West,Home Office,Headphones,Office Supplies,2302.62,377.34,12,0.33
813,2025-03-23,1274,Ayesha Noor,West,Consumer,Desk,Furniture,859.59,-63.45,11,0.21
814,2025-03-24,1211,Ali Khan,North,Home Office,Laptop,Office Supplies,1555.41,-239.1,8,0.36
815,2025-03-25,1224,Sara Ahmed,East,Consumer,Chair,Furniture,3124.48,-474.84,8,0.43
816,2025-03-26,1019,Ali Khan,South,Consumer,Mobile,Office Supplies,1543.91,-192.07,9,0.08
817,2025-03-27,1112,Sara Ahmed,East,Home Office,Headphones,Furniture,4503.73,910.71,6,0.23
818,2025-03-28,1139,Sara Ahmed,North,Corporate,Chair,Office Supplies,3160.61,-12.72,12,0.2
819,2025-03-29,1046,Ali Khan,East,Home Office,Chair,Office Supplies,2221.31,437.2,6,0.34
820,2025-03-30,1000,Michael Lee,West,Home Office,Tablet,Technology,241.85,682.6,2,0.12
821,2025-03-31,1089,Sara Ahmed,East,Home Office,Chair,Office Supplies,2522.76,1273.68,3,0.32
822,2025-04-01,1141,Ali Khan,North,Corporate,Tablet,Office Supplies,3835.64,1277.71,4,0.44
823,2025-04-02,1037,Sara Ahmed,West,Consumer,Laptop,Technology,1364.51,991.47,4,0.21
824,2025-04-03,1292,John Smith,East,Home Office,Laptop,Furniture,4043.53,-429.69,8,0.46
825,2025-04-04,1138,Michael Lee,East,Home Office,Mobile,Technology,1296.44,650.14,14,0.5
826,2025-04-05,1258,Ayesha Noor,West,Corporate,Printer,Technology,4127.54,1073.17,1,0.05
827,2025-04-06,1160,Sara Ahmed,South,Home Office,Printer,Furniture,472.08,-465.42,10,0.12
828,2025-04-07,1177,John Smith,West,Consumer,Printer,Office Supplies,4337.61,599.37,14,0.48
829,2025-04-08,1009,Ayesha Noor,South,Corporate,Tablet,Furniture,2520.97,1215.53,4,0.48
830,2025-04-09,1260,Ayesha Noor,North,Consumer,Headphones,Office Supplies,1517.86,448.2,11,0.05
831,2025-04-10,1137,Sara Ahmed,North,Consumer,Headphones,Office Supplies,1362.31,-491.79,12,0.01
832,2025-04-11,1171,Ali Khan,West,Corporate,Mobile,Furniture,2188.45,-477.97,13,0.08
833,2025-04-12,1012,Sara Ahmed,West,Home Office,Headphones,Technology,4995.3,333.27,11,0.5
834,2025-04-13,1167,John Smith,North,Consumer,Printer,Furniture,1140.62,-189.98,11,0.09
835,2025-04-14,1129,Ayesha Noor,South,Consumer,Printer,Office Supplies,560.92,828.9,4,0.25
836,2025-04-15,1083,Sara Ahmed,North,Consumer,Chair,Furniture,2945.92,917.6,1,0.42
837,2025-04-16,1100,Ali Khan,West,Consumer,Headphones,Furniture,2468.29,-144.24,3,0.01
838,2025-04-17,1272,Sara Ahmed,North,Corporate,Laptop,Office Supplies,2644.77,1277.07,5,0.3
839,2025-04-18,1264,Michael Lee,West,Corporate,Laptop,Technology,3351.33,383.82,6,0.14
840,2025-04-19,1037,Ali Khan,West,Consumer,Chair,Furniture,1372.36,-214.31,9,0.43
841,2025-04-20,1093,John Smith,North,Home Office,Chair,Office Supplies,4557.79,1028.5,9,0.14
842,2025-04-21,1094,Ayesha Noor,South,Consumer,Chair,Office Supplies,2206.58,1079.95,9,0.34
843,2025-04-22,1068,Sara Ahmed,East,Home Office,Laptop,Furniture,688.98,778.59,11,0.34
844,2025-04-23,1235,Ali Khan,North,Consumer,Printer,Technology,3724.38,1206.93,1,0.11
845,2025-04-24,1136,Michael Lee,East,Home Office,Chair,Furniture,3233.37,974.75,12,0.02
846,2025-04-25,1075,Ali Khan,North,Consumer,Mobile,Technology,1612.93,1264.41,9,0.2
847,2025-04-26,1034,Fatima Zahra,East,Home Office,Tablet,Technology,3126.52,367.78,13,0.14
848,2025-04-27,1000,Michael Lee,South,Consumer,Chair,Technology,1138.32,995.19,8,0.4
849,2025-04-28,1295,John Smith,South,Consumer,Tablet,Technology,2251.95,1499.5,2,0.4
850,2025-04-29,1059,Ayesha Noor,North,Home Office,Desk,Furniture,4502.09,949.86,13,0.23
851,2025-04-30,1266,John Smith,West,Corporate,Chair,Office Supplies,710.99,-271.63,11,0.3
852,2025-05-01,1228,Sara Ahmed,East,Home Office,Laptop,Office Supplies,1964.15,536.64,1,0.3
853,2025-05-02,1269,Ali Khan,West,Corporate,Headphones,Office Supplies,4114.66,674.7,1,0.41
854,2025-05-03,1285,Fatima Zahra,West,Consumer,Chair,Office Supplies,4848.98,-151.58,12,0.21
855,2025-05-04,1290,Michael Lee,West,Home Office,Headphones,Office Supplies,2296.93,1425.78,6,0.14
856,2025-05-05,1212,Michael Lee,South,Home Office,Desk,Office Supplies,2559.65,-148.84,9,0.13
857,2025-05-06,1164,Ali Khan,North,Home Office,Mobile,Furniture,2882.25,-144.88,7,0.27
858,2025-05-07,1004,Fatima Zahra,North,Corporate,Headphones,Technology,4665.12,1330.33,5,0.22
859,2025-05-08,1077,Ali Khan,South,Corporate,Tablet,Office Supplies,4298.12,430.41,11,0.22
860,2025-05-09,1061,Sara Ahmed,South,Consumer,Printer,Furniture,894.48,-373.62,2,0.05
861,2025-05-10,1131,John Smith,North,Corporate,Chair,Office Supplies,2211.95,696.37,1,0.36
862,2025-05-11,1088,Michael Lee,West,Corporate,Desk,Office Supplies,2346.8,703.65,2,0.11
863,2025-05-12,1236,Sara Ahmed,East,Consumer,Desk,Technology,3956.03,-371.0,1,0.1
864,2025-05-13,1041,John Smith,East,Home Office,Headphones,Technology,3034.32,1445.04,3,0.21
865,2025-05-14,1088,Sara Ahmed,East,Home Office,Mobile,Technology,3288.39,588.06,6,0.11
866,2025-05-15,1295,Fatima Zahra,West,Consumer,Laptop,Office Supplies,4991.09,619.59,13,0.29
867,2025-05-16,1294,Michael Lee,North,Home Office,Chair,Office Supplies,421.05,540.23,8,0.19
868,2025-05-17,1103,Ali Khan,South,Corporate,Desk,Office Supplies,1153.9,721.46,3,0.22
869,2025-05-18,1013,Ali Khan,North,Consumer,Mobile,Technology,2069.08,28.6,10,0.27
870,2025-05-19,1287,John Smith,West,Consumer,Printer,Furniture,1771.52,74.48,9,0.1
871,2025-05-20,1178,Ayesha Noor,South,Consumer,Desk,Office Supplies,157.15,522.68,10,0.08
872,2025-05-21,1124,Fatima Zahra,West,Home Office,Mobile,Office Supplies,504.3,1113.37,5,0.44
873,2025-05-22,1022,John Smith,East,Consumer,Laptop,Office Supplies,3420.72,-400.27,7,0.22
874,2025-05-23,1062,Ayesha Noor,East,Consumer,Laptop,Furniture,4402.66,706.81,8,0.21
875,2025-05-24,1142,Sara Ahmed,West,Consumer,Desk,Office Supplies,2595.42,1113.56,3,0.02
876,2025-05-25,1152,Fatima Zahra,South,Home Office,Tablet,Furniture,2719.0,-186.17,2,0.25
877,2025-05-26,1144,Sara Ahmed,South,Corporate,Desk,Office Supplies,1312.71,-469.95,2,0.28
878,2025-05-27,1224,Michael Lee,North,Consumer,Headphones,Furniture,3850.99,125.43,5,0.28
879,2025-05-28,1103,Fatima Zahra,East,Corporate,Chair,Office Supplies,3771.38,676.29,1,0.35
880,2025-05-29,1103,Ayesha Noor,North,Home Office,Mobile,Technology,2962.41,-223.43,2,0.09
881,2025-05-30,1038,Michael Lee,North,Home Office,Desk,Technology,1102.69,352.24,13,0.13
882,2025-05-31,1197,Ali Khan,West,Home Office,Chair,Technology,530.24,604.64,9,0.41
883,2025-06-01,1133,Ayesha Noor,West,Home Office,Headphones,Technology,367.98,697.77,7,0.47
884,2025-06-02,1066,John Smith,North,Corporate,Chair,Office Supplies,2983.85,48.82,6,0.07
885,2025-06-03,1178,Ali Khan,East,Consumer,Desk,Technology,4133.92,300.06,9,0.25
886,2025-06-04,1041,Ali Khan,West,Home Office,Laptop,Furniture,4298.74,1056.68,7,0.11
887,2025-06-05,1014,John Smith,North,Home Office,Mobile,Technology,2344.93,1382.43,14,0.03
888,2025-06-06,1110,Fatima Zahra,North,Corporate,Mobile,Technology,3932.14,1223.76,11,0.16
889,2025-06-07,1156,Ali Khan,North,Corporate,Laptop,Technology,4737.06,628.57,5,0.07
890,2025-06-08,1288,Ayesha Noor,North,Home Office,Tablet,Office Supplies,1412.09,320.59,9,0.35
891,2025-06-09,1230,Michael Lee,North,Consumer,Desk,Technology,2019.9,165.91,6,0.27
892,2025-06-10,1156,Ali Khan,North,Consumer,Mobile,Furniture,4660.82,-250.09,6,0.07
893,2025-06-11,1037,Ayesha Noor,West,Home Office,Desk,Technology,1724.24,-286.9,11,0.0
894,2025-06-12,1096,Sara Ahmed,East,Corporate,Headphones,Technology,4573.69,876.72,4,0.4
895,2025-06-13,1288,Ayesha Noor,North,Home Office,Desk,Technology,4906.17,19.59,13,0.09
896,2025-06-14,1253,Michael Lee,South,Home Office,Chair,Furniture,3325.96,9.32,12,0.3
897,2025-06-15,1195,Ayesha Noor,West,Corporate,Laptop,Technology,4093.61,1496.39,1,0.17
898,2025-06-16,1085,John Smith,West,Home Office,Tablet,Furniture,3760.25,-124.15,5,0.29
899,2025-06-17,1009,Michael Lee,North,Home Office,Desk,Furniture,3512.69,-203.88,11,0.16
900,2025-06-18,1004,Fatima Zahra,West,Home Office,Tablet,Technology,1569.31,-302.63,9,0.04
901,2025-06-19,1122,Sara Ahmed,North,Corporate,Tablet,Furniture,332.62,659.61,13,0.11
902,2025-06-20,1117,John Smith,East,Consumer,Headphones,Office Supplies,1748.11,755.73,8,0.09
903,2025-06-21,1293,Fatima Zahra,East,Consumer,Printer,Technology,3351.33,230.46,8,0.21
904,2025-06-22,1158,Ayesha Noor,West,Corporate,Laptop,Technology,557.52,570.83,5,0.33
905,2025-06-23,1227,Michael Lee,West,Consumer,Tablet,Furniture,108.99,1076.8,12,0.13
906,2025-06-24,1215,Sara Ahmed,South,Home Office,Mobile,Furniture,741.48,1136.21,9,0.01
907,2025-06-25,1183,John Smith,West,Consumer,Chair,Technology,3592.89,1415.82,3,0.26
908,2025-06-26,1014,Fatima Zahra,South,Home Office,Mobile,Office Supplies,4865.33,1148.54,3,0.3
909,2025-06-27,1156,Fatima Zahra,East,Consumer,Headphones,Furniture,4916.17,629.68,1,0.48
910,2025-06-28,1135,Sara Ahmed,East,Corporate,Headphones,Furniture,2495.2,-140.69,9,0.29
911,2025-06-29,1260,Ayesha Noor,North,Consumer,Mobile,Office Supplies,4353.29,-300.47,6,0.24
912,2025-06-30,1156,Sara Ahmed,East,Consumer,Laptop,Office Supplies,3697.29,-390.98,2,0.29
913,2025-07-01,1046,Fatima Zahra,South,Consumer,Mobile,Technology,2530.15,833.05,8,0.46
914,2025-07-02,1172,Ali Khan,West,Corporate,Desk,Office Supplies,2885.16,1115.07,12,0.41
915,2025-07-03,1129,John Smith,North,Consumer,Mobile,Technology,729.27,517.37,9,0.16
916,2025-07-04,1094,Sara Ahmed,South,Corporate,Chair,Office Supplies,4691.42,-390.57,9,0.12
917,2025-07-05,1114,Fatima Zahra,West,Home Office,Chair,Furniture,1792.05,570.94,2,0.13
918,2025-07-06,1242,Ayesha Noor,North,Consumer,Printer,Technology,2258.44,1371.5,2,0.25
919,2025-07-07,1291,Fatima Zahra,East,Corporate,Chair,Technology,3374.72,695.23,13,0.37
920,2025-07-08,1281,Ayesha Noor,South,Corporate,Mobile,Technology,1702.82,1118.85,7,0.25
921,2025-07-09,1298,Sara Ahmed,West,Consumer,Chair,Office Supplies,1308.58,1100.31,11,0.03
922,2025-07-10,1282,Ayesha Noor,North,Home Office,Laptop,Furniture,3173.69,1364.26,4,0.36
923,2025-07-11,1068,Michael Lee,North,Corporate,Tablet,Technology,173.67,1040.46,13,0.4
924,2025-07-12,1147,Michael Lee,East,Consumer,Chair,Technology,3617.59,995.4,1,0.14
925,2025-07-13,1010,Michael Lee,West,Home Office,Desk,Technology,2594.42,-31.79,8,0.33
926,2025-07-14,1253,Ali Khan,East,Corporate,Laptop,Technology,3048.48,-380.15,2,0.21
927,2025-07-15,1037,Sara Ahmed,East,Corporate,Printer,Furniture,3177.81,535.2,14,0.44
928,2025-07-16,1133,Fatima Zahra,West,Home Office,Desk,Office Supplies,2658.9,-251.13,3,0.42
929,2025-07-17,1199,Fatima Zahra,West,Home Office,Mobile,Furniture,2933.54,1424.39,5,0.26
930,2025-07-18,1022,Ali Khan,West,Consumer,Tablet,Technology,3434.75,79.85,14,0.35
931,2025-07-19,1217,Ayesha Noor,South,Consumer,Mobile,Furniture,3777.94,1205.89,3,0.44
932,2025-07-20,1140,Ali Khan,West,Corporate,Tablet,Technology,3650.89,275.25,7,0.25
933,2025-07-21,1103,Ayesha Noor,North,Home Office,Tablet,Office Supplies,4354.6,146.39,7,0.16
934,2025-07-22,1209,Ayesha Noor,East,Home Office,Mobile,Office Supplies,987.74,1370.32,14,0.38
935,2025-07-23,1110,John Smith,South,Home Office,Desk,Office Supplies,2035.68,226.65,2,0.11
936,2025-07-24,1103,Fatima Zahra,West,Corporate,Desk,Technology,4741.59,280.58,13,0.19
937,2025-07-25,1170,Michael Lee,South,Home Office,Tablet,Furniture,2013.12,-287.82,13,0.43
938,2025-07-26,1132,Ayesha Noor,West,Home Office,Desk,Office Supplies,668.11,840.89,7,0.36
939,2025-07-27,1292,John Smith,South,Corporate,Tablet,Technology,2650.95,77.68,11,0.2
940,2025-07-28,1126,Fatima Zahra,East,Consumer,Tablet,Technology,591.98,671.21,6,0.11
941,2025-07-29,1105,Michael Lee,East,Consumer,Laptop,Furniture,1054.12,682.7,10,0.18
942,2025-07-30,1091,Ayesha Noor,North,Corporate,Headphones,Office Supplies,4991.68,938.4,9,0.14
943,2025-07-31,1286,Ayesha Noor,North,Home Office,Laptop,Technology,2729.75,990.48,13,0.09
944,2025-08-01,1050,Ali Khan,West,Corporate,Mobile,Furniture,1456.09,528.9,9,0.37
945,2025-08-02,1028,Ali Khan,East,Consumer,Headphones,Office Supplies,4974.14,161.98,2,0.13
946,2025-08-03,1295,Fatima Zahra,South,Consumer,Chair,Furniture,4834.47,1174.9,7,0.23
947,2025-08-04,1296,Michael Lee,South,Corporate,Mobile,Furniture,2231.66,119.73,5,0.19
948,2025-08-05,1213,Ayesha Noor,South,Corporate,Printer,Technology,1339.0,515.02,13,0.49
949,2025-08-06,1266,Fatima Zahra,North,Consumer,Laptop,Technology,4200.08,302.51,6,0.2
950,2025-08-07,1256,Fatima Zahra,South,Corporate,Desk,Technology,3592.32,1210.16,1,0.04
951,2025-08-08,1100,Sara Ahmed,North,Consumer,Laptop,Furniture,3450.36,363.84,7,0.04
952,2025-08-09,1109,Ali Khan,North,Corporate,Desk,Technology,4470.91,272.2,6,0.3
953,2025-08-10,1181,Michael Lee,West,Corporate,Headphones,Furniture,3462.61,879.65,4,0.3
954,2025-08-11,1000,Ayesha Noor,South,Corporate,Printer,Furniture,1454.8,704.88,1,0.21
955,2025-08-12,1054,Fatima Zahra,South,Consumer,Headphones,Technology,3484.62,-285.51,9,0.22
956,2025-08-13,1148,Ayesha Noor,East,Corporate,Printer,Office Supplies,1563.78,516.34,4,0.03
957,2025-08-14,1136,Sara Ahmed,West,Consumer,Laptop,Office Supplies,3808.23,970.96,2,0.26
958,2025-08-15,1201,Michael Lee,East,Consumer,Desk,Office Supplies,3117.75,1484.15,8,0.25
959,2025-08-16,1116,Fatima Zahra,West,Corporate,Headphones,Furniture,433.19,758.29,2,0.07
960,2025-08-17,1153,Ayesha Noor,South,Corporate,Printer,Furniture,2588.54,240.59,5,0.05
961,2025-08-18,1290,Ali Khan,North,Consumer,Tablet,Furniture,1749.34,-47.7,11,0.06
962,2025-08-19,1062,Sara Ahmed,North,Consumer,Mobile,Technology,1676.42,1245.66,6,0.05
963,2025-08-20,1243,Michael Lee,North,Home Office,Mobile,Furniture,3031.17,1129.13,11,0.3
964,2025-08-21,1024,Sara Ahmed,North,Consumer,Headphones,Technology,1645.51,-32.15,13,0.1
965,2025-08-22,1089,Ali Khan,North,Home Office,Desk,Technology,3895.62,-98.74,8,0.13
966,2025-08-23,1074,Michael Lee,East,Home Office,Tablet,Office Supplies,400.42,930.27,11,0.09
967,2025-08-24,1293,Sara Ahmed,West,Home Office,Headphones,Office Supplies,3318.92,129.9,1,0.48
968,2025-08-25,1209,John Smith,South,Corporate,Laptop,Office Supplies,4055.51,112.8,1,0.43
969,2025-08-26,1016,Ali Khan,East,Corporate,Printer,Technology,3380.52,-195.42,12,0.12
970,2025-08-27,1127,Ali Khan,West,Consumer,Laptop,Technology,2511.28,27.95,4,0.16
971,2025-08-28,1250,Ali Khan,North,Home Office,Mobile,Technology,4754.02,355.02,5,0.1
972,2025-08-29,1178,John Smith,West,Corporate,Printer,Furniture,1534.7,965.68,13,0.25
973,2025-08-30,1181,John Smith,West,Corporate,Headphones,Technology,144.88,172.62,13,0.01
974,2025-08-31,1151,Ayesha Noor,North,Corporate,Laptop,Office Supplies,2188.35,157.21,9,0.34
975,2025-09-01,1024,Fatima Zahra,North,Corporate,Chair,Office Supplies,213.41,69.83,11,0.26
976,2025-09-02,1179,Sara Ahmed,North,Corporate,Desk,Technology,4771.99,456.57,14,0.45
977,2025-09-03,1197,Ayesha Noor,South,Home Office,Tablet,Technology,1089.09,-138.73,7,0.08
978,2025-09-04,1160,Sara Ahmed,North,Home Office,Tablet,Office Supplies,3955.19,471.26,7,0.4
979,2025-09-05,1176,Fatima Zahra,South,Home Office,Desk,Technology,3884.13,908.35,8,0.4
980,2025-09-06,1284,John Smith,North,Home Office,Chair,Office Supplies,1127.76,-440.42,5,0.06
981,2025-09-07,1062,Fatima Zahra,South,Consumer,Mobile,Furniture,3125.07,-480.44,5,0.2
982,2025-09-08,1149,John Smith,West,Home Office,Printer,Office Supplies,287.99,-349.75,1,0.09
983,2025-09-09,1153,Fatima Zahra,East,Corporate,Desk,Furniture,2443.69,571.32,14,0.13
984,2025-09-10,1155,Ayesha Noor,West,Home Office,Chair,Technology,122.5,1208.91,9,0.13
985,2025-09-11,1048,Michael Lee,West,Consumer,Headphones,Technology,4609.66,-490.23,6,0.28
986,2025-09-12,1083,Ayesha Noor,North,Corporate,Tablet,Furniture,4881.63,1373.32,9,0.21
987,2025-09-13,1176,Sara Ahmed,South,Home Office,Chair,Technology,1150.3,-287.44,3,0.47
988,2025-09-14,1147,Ayesha Noor,East,Home Office,Mobile,Furniture,1080.12,1183.97,5,0.06
989,2025-09-15,1117,Ali Khan,North,Home Office,Mobile,Technology,3780.91,465.71,2,0.49
990,2025-09-16,1062,Sara Ahmed,North,Corporate,Laptop,Office Supplies,1304.23,818.71,10,0.12
991,2025-09-17,1188,Fatima Zahra,North,Corporate,Desk,Technology,4480.63,521.37,5,0.39
992,2025-09-18,1048,Sara Ahmed,West,Consumer,Laptop,Office Supplies,2890.95,454.1,13,0.17
993,2025-09-19,1256,Michael Lee,South,Corporate,Tablet,Office Supplies,1786.35,1169.8,13,0.07
994,2025-09-20,1223,John Smith,South,Corporate,Chair,Furniture,4171.83,1011.77,13,0.43
995,2025-09-21,1140,Fatima Zahra,East,Home Office,Printer,Technology,2492.36,466.8,14,0.15
996,2025-09-22,1214,Sara Ahmed,South,Corporate,Printer,Furniture,4562.58,-276.73,8,0.33
997,2025-09-23,1210,Fatima Zahra,South,Home Office,Mobile,Technology,4643.67,-269.19,11,0.28
998,2025-09-24,1031,Fatima Zahra,North,Home Office,Printer,Office Supplies,868.83,1103.08,2,0.24
999,2025-09-25,1157,Fatima Zahra,North,Corporate,Printer,Office Supplies,61.5,558.78,8,0.25
1000,2025-09-26,1284,John Smith,West,Consumer,Tablet,Technology,4920.46,463.18,4,0.37
1001,2025-09-27,1285,Ayesha Noor,North,Consumer,Printer,Technology,4535.38,861.13,10,0.04
1002,2025-09-28,1143,Fatima Zahra,North,Corporate,Chair,Furniture,324.45,1217.68,10,0.33
1003,2025-09-29,1018,Ali Khan,North,Consumer,Printer,Technology,4173.52,757.75,1,0.45
1004,2025-09-30,1017,Michael Lee,North,Home Office,Headphones,Technology,2316.13,1025.7,13,0.03
1005,2025-10-01,1256,John Smith,West,Home Office,Printer,Technology,1331.86,1030.54,5,0.07
1006,2025-10-02,1077,Sara Ahmed,North,Corporate,Printer,Furniture,4399.8,212.52,13,0.36
1007,2025-10-03,1174,John Smith,East,Consumer,Laptop,Technology,1023.5,48.17,1,0.22
1008,2025-10-04,1193,Sara Ahmed,East,Consumer,Chair,Office Supplies,4739.13,1102.33,7,0.2
1009,2025-10-05,1112,John Smith,East,Home Office,Mobile,Furniture,1067.83,254.36,8,0.07
1010,2025-10-06,1113,Sara Ahmed,East,Corporate,Laptop,Furniture,3087.73,1306.67,3,0.25
1011,2025-10-07,1221,Fatima Zahra,North,Consumer,Desk,Office Supplies,1154.28,-360.62,3,0.06
1012,2025-10-08,1165,Ayesha Noor,East,Corporate,Chair,Office Supplies,2751.06,-383.56,7,0.24
1013,2025-10-09,1131,Sara Ahmed,North,Consumer,Headphones,Office Supplies,3435.68,1354.01,4,0.38
1014,2025-10-10,1263,Sara Ahmed,West,Home Office,Chair,Technology,991.63,796.91,3,0.13
1015,2025-10-11,1054,Ali Khan,East,Home Office,Desk,Office Supplies,2628.38,259.2,8,0.24
1016,2025-10-12,1130,Sara Ahmed,South,Corporate,Desk,Technology,2371.85,1010.12,3,0.5
1017,2025-10-13,1287,Ali Khan,East,Home Office,Desk,Furniture,401.64,844.65,13,0.34
1018,2025-10-14,1265,Michael Lee,East,Consumer,Tablet,Furniture,4100.62,562.4,14,0.42
1019,2025-10-15,1161,Fatima Zahra,North,Home Office,Mobile,Office Supplies,1711.63,-302.25,7,0.21
1020,2025-10-16,1086,Ali Khan,East,Corporate,Printer,Technology,2894.18,1124.36,2,0.38
1021,2025-10-17,1054,Ayesha Noor,South,Corporate,Chair,Office Supplies,2598.18,1232.05,11,0.02
1022,2025-10-18,1287,Fatima Zahra,North,Corporate,Tablet,Office Supplies,2590.64,-155.66,11,0.06
1023,2025-10-19,1177,Ali Khan,North,Consumer,Printer,Technology,580.75,1201.02,1,0.1
1024,2025-10-20,1007,Fatima Zahra,West,Consumer,Printer,Office Supplies,2146.24,1255.69,12,0.2
1025,2025-10-21,1246,Fatima Zahra,West,Consumer,Headphones,Furniture,2289.22,598.86,6,0.42
1026,2025-10-22,1254,Fatima Zahra,East,Consumer,Desk,Office Supplies,3681.53,812.36,8,0.17
1027,2025-10-23,1053,Michael Lee,West,Consumer,Mobile,Technology,4208.09,264.47,1,0.33
1028,2025-10-24,1248,Ayesha Noor,West,Home Office,Headphones,Technology,2747.66,63.58,13,0.35
1029,2025-10-25,1238,John Smith,West,Consumer,Laptop,Furniture,479.58,943.97,10,0.29
1030,2025-10-26,1228,John Smith,North,Consumer,Tablet,Technology,1222.4,1223.75,12,0.18
1031,2025-10-27,1066,Ali Khan,North,Home Office,Tablet,Technology,866.42,808.16,9,0.29
1032,2025-10-28,1050,Fatima Zahra,North,Consumer,Mobile,Furniture,666.84,523.18,3,0.17
1033,2025-10-29,1096,Ali Khan,West,Corporate,Printer,Office Supplies,1861.2,-182.15,3,0.04
1034,2025-10-30,1091,Michael Lee,North,Consumer,Tablet,Furniture,1185.5,-393.08,4,0.5
1035,2025-10-31,1263,Michael Lee,West,Consumer,Mobile,Office Supplies,1130.6,391.38,11,0.06
1036,2025-11-01,1290,Sara Ahmed,North,Corporate,Tablet,Furniture,320.73,-401.3,1,0.04
1037,2025-11-02,1095,Michael Lee,North,Corporate,Tablet,Office Supplies,137.47,638.67,9,0.44
1038,2025-11-03,1087,Sara Ahmed,South,Corporate,Desk,Furniture,558.7,265.46,11,0.15
1039,2025-11-04,1077,Ayesha Noor,East,Corporate,Laptop,Office Supplies,902.38,1014.38,3,0.33
1040,2025-11-05,1287,Ali Khan,West,Consumer,Desk,Furniture,2183.37,111.3,13,0.16
1041,2025-11-06,1119,Ayesha Noor,South,Corporate,Laptop,Office Supplies,2577.08,685.97,10,0.2
1042,2025-11-07,1164,Michael Lee,North,Corporate,Tablet,Furniture,745.93,575.37,4,0.13
1043,2025-11-08,1181,Ayesha Noor,West,Home Office,Headphones,Technology,2152.68,-490.58,1,0.17
1044,2025-11-09,1222,Ayesha Noor,North,Corporate,Printer,Office Supplies,1741.66,-355.22,4,0.21
1045,2025-11-10,1006,Ayesha Noor,East,Corporate,Tablet,Furniture,957.95,80.74,13,0.36
1046,2025-11-11,1262,Michael Lee,South,Home Office,Laptop,Office Supplies,83.86,1264.47,1,0.26
1047,2025-11-12,1160,Fatima Zahra,East,Home Office,Laptop,Office Supplies,2361.74,-205.97,5,0.47
1048,2025-11-13,1150,Ayesha Noor,South,Consumer,Laptop,Furniture,3443.98,921.79,5,0.02
1049,2025-11-14,1084,Sara Ahmed,North,Home Office,Tablet,Office Supplies,1170.07,1446.73,14,0.25
1050,2025-11-15,1146,Michael Lee,East,Consumer,Mobile,Furniture,702.44,1081.14,11,0.29
1051,2025-11-16,1111,Ayesha Noor,East,Home Office,Headphones,Technology,4440.86,-14.11,7,0.46
1052,2025-11-17,1035,Fatima Zahra,North,Home Office,Mobile,Office Supplies,1411.37,1316.73,14,0.02
1053,2025-11-18,1284,Michael Lee,East,Consumer,Printer,Technology,1156.88,-313.79,8,0.29
1054,2025-11-19,1187,John Smith,West,Home Office,Tablet,Office Supplies,4292.63,436.28,4,0.43
1055,2025-11-20,1081,Fatima Zahra,South,Consumer,Laptop,Office Supplies,4094.68,1275.08,7,0.12
1056,2025-11-21,1001,Sara Ahmed,South,Home Office,Headphones,Office Supplies,2269.32,782.53,4,0.44
1057,2025-11-22,1196,Ayesha Noor,South,Corporate,Headphones,Furniture,2471.73,327.29,3,0.01
1058,2025-11-23,1010,John Smith,West,Home Office,Chair,Technology,1127.86,85.63,6,0.37
1059,2025-11-24,1233,John Smith,South,Consumer,Printer,Office Supplies,437.59,250.2,4,0.47
1060,2025-11-25,1194,Michael Lee,North,Home Office,Headphones,Furniture,2888.49,517.88,14,0.33
1061,2025-11-26,1118,John Smith,East,Consumer,Tablet,Office Supplies,536.81,138.09,3,0.22
1062,2025-11-27,1019,Sara Ahmed,West,Consumer,Laptop,Furniture,2273.91,1437.94,9,0.02
1063,2025-11-28,1260,Sara Ahmed,South,Corporate,Laptop,Office Supplies,4705.46,1366.16,5,0.46
1064,2025-11-29,1292,Ali Khan,North,Corporate,Headphones,Technology,4766.53,1241.34,13,0.24
1065,2025-11-30,1255,Sara Ahmed,East,Consumer,Mobile,Technology,1234.69,343.66,14,0.01
1066,2025-12-01,1221,Fatima Zahra,East,Home Office,Printer,Office Supplies,3139.36,882.6,7,0.34
1067,2025-12-02,1225,John Smith,West,Consumer,Laptop,Furniture,2396.68,1305.66,12,0.24
1068,2025-12-03,1052,Sara Ahmed,West,Consumer,Headphones,Office Supplies,4384.64,1200.86,14,0.06
1069,2025-12-04,1279,Michael Lee,West,Home Office,Laptop,Furniture,1393.58,328.65,6,0.11
